unique_id,ds,cutoff,y,RandomForest,XGBoost,LightGBM,fit_time_seconds
72,2023-01-28 03:00:00,2023-01-27 15:00:00,3.4859113e-09,2.2328576709574477e-09,2.232933e-09,3.503984999930288e-09,121.30596041679382
72,2023-01-28 06:00:00,2023-01-27 15:00:00,4.6723962e-09,2.2328576709574477e-09,2.232933e-09,4.032559389207944e-09,121.30596041679382
72,2023-01-28 09:00:00,2023-01-27 15:00:00,4.3759596e-09,2.2328576709574477e-09,2.232933e-09,3.57059840293413e-09,121.30596041679382
72,2023-01-28 12:00:00,2023-01-27 15:00:00,7.358096e-10,2.2328576709574477e-09,2.232933e-09,1.0092290427442837e-09,121.30596041679382
72,2023-01-28 15:00:00,2023-01-27 15:00:00,2.3816504e-10,2.2328576709574477e-09,2.232933e-09,2.6819335412297585e-10,121.30596041679382
73,2023-01-27 18:00:00,2023-01-27 15:00:00,2.1886976e-10,2.2328576709574477e-09,2.232933e-09,2.0300360708923445e-10,121.30596041679382
73,2023-01-27 21:00:00,2023-01-27 15:00:00,7.246876e-10,2.2328576709574477e-09,2.232933e-09,7.53261286667858e-10,121.30596041679382
73,2023-01-28 00:00:00,2023-01-27 15:00:00,2.0770707e-09,2.2328576709574477e-09,2.232933e-09,2.5956122892455637e-09,121.30596041679382
73,2023-01-28 03:00:00,2023-01-27 15:00:00,4.4598183e-09,2.2328576709574477e-09,2.232933e-09,4.020952510518827e-09,121.30596041679382
73,2023-01-28 06:00:00,2023-01-27 15:00:00,5.8472645e-09,2.2328576709574477e-09,2.232933e-09,4.673642151961442e-09,121.30596041679382
73,2023-01-28 09:00:00,2023-01-27 15:00:00,4.6166773e-09,2.2328576709574477e-09,2.232933e-09,4.052306851775539e-09,121.30596041679382
73,2023-01-28 12:00:00,2023-01-27 15:00:00,8.295115e-10,2.2328576709574477e-09,2.232933e-09,1.1935196681487801e-09,121.30596041679382
73,2023-01-28 15:00:00,2023-01-27 15:00:00,2.3747004e-10,2.2328576709574477e-09,2.232933e-09,2.922047783151699e-10,121.30596041679382
74,2023-01-27 18:00:00,2023-01-27 15:00:00,1.5136398e-10,2.2328576709574477e-09,2.232933e-09,1.7909142764206853e-10,121.30596041679382
74,2023-01-27 21:00:00,2023-01-27 15:00:00,3.8952147e-10,2.2328576709574477e-09,2.232933e-09,5.691347053245416e-10,121.30596041679382
74,2023-01-28 00:00:00,2023-01-27 15:00:00,1.5379419e-09,2.2328576709574477e-09,2.232933e-09,1.887572790055499e-09,121.30596041679382
74,2023-01-28 03:00:00,2023-01-27 15:00:00,3.233252e-09,2.2328576709574477e-09,2.232933e-09,2.737978360631096e-09,121.30596041679382
74,2023-01-28 06:00:00,2023-01-27 15:00:00,4.351906e-09,2.2328576709574477e-09,2.232933e-09,3.1763532444894496e-09,121.30596041679382
74,2023-01-28 09:00:00,2023-01-27 15:00:00,3.26258e-09,2.2328576709574477e-09,2.232933e-09,2.948798554505604e-09,121.30596041679382
74,2023-01-28 12:00:00,2023-01-27 15:00:00,6.8015543e-10,2.2328576709574477e-09,2.232933e-09,9.62130468658861e-10,121.30596041679382
74,2023-01-28 15:00:00,2023-01-27 15:00:00,1.6345014e-10,2.2328576709574477e-09,2.232933e-09,2.9006891031801436e-10,121.30596041679382
75,2023-01-27 18:00:00,2023-01-27 15:00:00,2.7757835e-10,2.2328576709574477e-09,2.232933e-09,2.7371120640891665e-10,121.30596041679382
75,2023-01-27 21:00:00,2023-01-27 15:00:00,5.474769e-10,2.2328576709574477e-09,2.232933e-09,6.037930227877655e-10,121.30596041679382
75,2023-01-28 00:00:00,2023-01-27 15:00:00,2.2306608e-09,2.2328576709574477e-09,2.232933e-09,2.2151993019898547e-09,121.30596041679382
75,2023-01-28 03:00:00,2023-01-27 15:00:00,2.628042e-09,2.2328576709574477e-09,2.232933e-09,3.0190653384633775e-09,121.30596041679382
75,2023-01-28 06:00:00,2023-01-27 15:00:00,2.8398601e-09,2.2328576709574477e-09,2.232933e-09,3.2937172705107643e-09,121.30596041679382
75,2023-01-28 09:00:00,2023-01-27 15:00:00,2.5631457e-09,2.2328576709574477e-09,2.232933e-09,2.6790275445379164e-09,121.30596041679382
75,2023-01-28 12:00:00,2023-01-27 15:00:00,1.0250404e-09,2.2328576709574477e-09,2.232933e-09,1.0584828541348473e-09,121.30596041679382
75,2023-01-28 15:00:00,2023-01-27 15:00:00,2.505416e-10,2.2328576709574477e-09,2.232933e-09,3.092050014059932e-10,121.30596041679382
76,2023-01-27 18:00:00,2023-01-27 15:00:00,3.2601782e-10,2.2328576709574477e-09,2.232933e-09,2.930032055704314e-10,121.30596041679382
76,2023-01-27 21:00:00,2023-01-27 15:00:00,6.341347e-10,2.2328576709574477e-09,2.232933e-09,6.52728654961828e-10,121.30596041679382
76,2023-01-28 00:00:00,2023-01-27 15:00:00,2.854718e-09,2.2328576709574477e-09,2.232933e-09,2.6836925899243006e-09,121.30596041679382
