unique_id,ds,cutoff,y,LightGBM,fit_time_seconds
67,2023-08-10 06:00:00,2023-08-09 15:00:00,1.3045749e-08,1.6983008582623407e-08,370.8677318096161
67,2023-08-10 09:00:00,2023-08-09 15:00:00,1.25027215e-08,1.609795458730832e-08,370.8677318096161
67,2023-08-10 12:00:00,2023-08-09 15:00:00,1.4309251e-08,1.5982731907320456e-08,370.8677318096161
67,2023-08-10 15:00:00,2023-08-09 15:00:00,1.153624e-08,1.2442423043591534e-08,370.8677318096161
68,2023-08-09 18:00:00,2023-08-09 15:00:00,1.4644044e-08,1.1865729326054108e-08,370.8677318096161
68,2023-08-09 21:00:00,2023-08-09 15:00:00,1.5178365e-08,1.2019003055486201e-08,370.8677318096161
68,2023-08-10 00:00:00,2023-08-09 15:00:00,1.2341289e-08,1.3694823913076064e-08,370.8677318096161
68,2023-08-10 03:00:00,2023-08-09 15:00:00,1.0049384e-08,1.4148958176729429e-08,370.8677318096161
68,2023-08-10 06:00:00,2023-08-09 15:00:00,9.093711e-09,1.3883072724693973e-08,370.8677318096161
68,2023-08-10 09:00:00,2023-08-09 15:00:00,9.544164e-09,1.3742181873547323e-08,370.8677318096161
68,2023-08-10 12:00:00,2023-08-09 15:00:00,1.7927192e-08,1.4225623390232061e-08,370.8677318096161
68,2023-08-10 15:00:00,2023-08-09 15:00:00,1.3850574e-08,1.0867076369815531e-08,370.8677318096161
69,2023-08-09 18:00:00,2023-08-09 15:00:00,1.134007e-08,8.329677484727689e-09,370.8677318096161
69,2023-08-09 21:00:00,2023-08-09 15:00:00,1.0523252e-08,9.10730276202885e-09,370.8677318096161
69,2023-08-10 00:00:00,2023-08-09 15:00:00,7.021115e-09,1.2159823238658234e-08,370.8677318096161
69,2023-08-10 03:00:00,2023-08-09 15:00:00,6.7636075e-09,1.298016364867035e-08,370.8677318096161
69,2023-08-10 06:00:00,2023-08-09 15:00:00,6.8857418e-09,1.2760099617972585e-08,370.8677318096161
69,2023-08-10 09:00:00,2023-08-09 15:00:00,7.819989e-09,1.279472036375381e-08,370.8677318096161
69,2023-08-10 12:00:00,2023-08-09 15:00:00,2.1621133e-08,1.3834950794446875e-08,370.8677318096161
69,2023-08-10 15:00:00,2023-08-09 15:00:00,1.6905464e-08,1.0542328310510549e-08,370.8677318096161
70,2023-08-09 18:00:00,2023-08-09 15:00:00,7.726598e-09,6.51323497595733e-09,370.8677318096161
70,2023-08-09 21:00:00,2023-08-09 15:00:00,7.659185e-09,7.534599884004512e-09,370.8677318096161
70,2023-08-10 00:00:00,2023-08-09 15:00:00,5.227989e-09,1.1583312308400657e-08,370.8677318096161
70,2023-08-10 03:00:00,2023-08-09 15:00:00,5.59161e-09,1.2604061226854225e-08,370.8677318096161
70,2023-08-10 06:00:00,2023-08-09 15:00:00,6.2106693e-09,1.2811940877186465e-08,370.8677318096161
70,2023-08-10 09:00:00,2023-08-09 15:00:00,7.3575395e-09,1.2765870399466781e-08,370.8677318096161
70,2023-08-10 12:00:00,2023-08-09 15:00:00,2.3805683e-08,1.4128830904609432e-08,370.8677318096161
70,2023-08-10 15:00:00,2023-08-09 15:00:00,1.9741094e-08,1.0552061649070748e-08,370.8677318096161
71,2023-08-09 18:00:00,2023-08-09 15:00:00,4.8178315e-09,5.265268214767851e-09,370.8677318096161
71,2023-08-09 21:00:00,2023-08-09 15:00:00,5.9894205e-09,6.633179510084509e-09,370.8677318096161
71,2023-08-10 00:00:00,2023-08-09 15:00:00,5.807252e-09,1.132219683563426e-08,370.8677318096161
71,2023-08-10 03:00:00,2023-08-09 15:00:00,6.1641936e-09,1.2737750239615912e-08,370.8677318096161
71,2023-08-10 06:00:00,2023-08-09 15:00:00,6.4909074e-09,1.291654346784953e-08,370.8677318096161
71,2023-08-10 09:00:00,2023-08-09 15:00:00,8.940572e-09,1.2877775795556441e-08,370.8677318096161
71,2023-08-10 12:00:00,2023-08-09 15:00:00,2.490198e-08,1.4070218495778161e-08,370.8677318096161
71,2023-08-10 15:00:00,2023-08-09 15:00:00,2.0478158e-08,1.0631716925473753e-08,370.8677318096161
72,2023-08-09 18:00:00,2023-08-09 15:00:00,3.7769112e-09,4.530798556539255e-09,370.8677318096161
72,2023-08-09 21:00:00,2023-08-09 15:00:00,5.6227343e-09,6.493428610606509e-09,370.8677318096161
72,2023-08-10 00:00:00,2023-08-09 15:00:00,7.1976705e-09,1.2233899412326877e-08,370.8677318096161
72,2023-08-10 03:00:00,2023-08-09 15:00:00,7.1973227e-09,1.4185199134386077e-08,370.8677318096161
72,2023-08-10 06:00:00,2023-08-09 15:00:00,7.7905185e-09,1.4337292678205419e-08,370.8677318096161
72,2023-08-10 09:00:00,2023-08-09 15:00:00,1.1079732e-08,1.4258020581834602e-08,370.8677318096161
72,2023-08-10 12:00:00,2023-08-09 15:00:00,2.330053e-08,1.4448153181217207e-08,370.8677318096161
72,2023-08-10 15:00:00,2023-08-09 15:00:00,1.9823446e-08,1.0480727474451763e-08,370.8677318096161
73,2023-08-09 18:00:00,2023-08-09 15:00:00,6.656858e-09,7.776055181734567e-09,370.8677318096161
73,2023-08-09 21:00:00,2023-08-09 15:00:00,7.518452e-09,1.03093240076663e-08,370.8677318096161
73,2023-08-10 00:00:00,2023-08-09 15:00:00,1.033699e-08,1.5480685649148786e-08,370.8677318096161
73,2023-08-10 03:00:00,2023-08-09 15:00:00,9.337648e-09,1.7641477254416492e-08,370.8677318096161
73,2023-08-10 06:00:00,2023-08-09 15:00:00,8.760381e-09,1.7797522180807194e-08,370.8677318096161
73,2023-08-10 09:00:00,2023-08-09 15:00:00,1.0959934e-08,1.7314275435552756e-08,370.8677318096161
73,2023-08-10 12:00:00,2023-08-09 15:00:00,1.76194e-08,1.7484172296349192e-08,370.8677318096161
73,2023-08-10 15:00:00,2023-08-09 15:00:00,1.63298e-08,1.2679084689865287e-08,370.8677318096161
74,2023-08-09 18:00:00,2023-08-09 15:00:00,1.0896898e-08,1.3176818232844362e-08,370.8677318096161
74,2023-08-09 21:00:00,2023-08-09 15:00:00,1.0131544e-08,1.4404216994389183e-08,370.8677318096161
74,2023-08-10 00:00:00,2023-08-09 15:00:00,1.0559077e-08,1.739759816847633e-08,370.8677318096161
74,2023-08-10 03:00:00,2023-08-09 15:00:00,1.0496856e-08,1.7804766872840636e-08,370.8677318096161
74,2023-08-10 06:00:00,2023-08-09 15:00:00,8.889245e-09,1.7130382939521948e-08,370.8677318096161
74,2023-08-10 09:00:00,2023-08-09 15:00:00,1.0437714e-08,1.6662834833429405e-08,370.8677318096161
74,2023-08-10 12:00:00,2023-08-09 15:00:00,1.258455e-08,1.8096051087575466e-08,370.8677318096161
74,2023-08-10 15:00:00,2023-08-09 15:00:00,1.653643e-08,1.4384137364726918e-08,370.8677318096161
75,2023-08-09 18:00:00,2023-08-09 15:00:00,1.7916808e-08,1.6916432496834904e-08,370.8677318096161
75,2023-08-09 21:00:00,2023-08-09 15:00:00,2.1830814e-08,1.7346652552507582e-08,370.8677318096161
75,2023-08-10 00:00:00,2023-08-09 15:00:00,1.9371285e-08,1.8345755680083212e-08,370.8677318096161
75,2023-08-10 03:00:00,2023-08-09 15:00:00,1.8638481e-08,1.8305012113523116e-08,370.8677318096161
75,2023-08-10 06:00:00,2023-08-09 15:00:00,1.668009e-08,1.7594964127403336e-08,370.8677318096161
75,2023-08-10 09:00:00,2023-08-09 15:00:00,1.5466252e-08,1.6681652773386002e-08,370.8677318096161
75,2023-08-10 12:00:00,2023-08-09 15:00:00,6.6406045e-09,1.621655238406666e-08,370.8677318096161
75,2023-08-10 15:00:00,2023-08-09 15:00:00,5.4755063e-09,1.2467053401146319e-08,370.8677318096161
76,2023-08-09 18:00:00,2023-08-09 15:00:00,1.8734955e-08,1.73426939125135e-08,370.8677318096161
76,2023-08-09 21:00:00,2023-08-09 15:00:00,2.1461531e-08,1.742220751607226e-08,370.8677318096161
76,2023-08-10 00:00:00,2023-08-09 15:00:00,1.9140103e-08,1.8423935168232578e-08,370.8677318096161
76,2023-08-10 03:00:00,2023-08-09 15:00:00,1.699889e-08,1.8414304589214812e-08,370.8677318096161
76,2023-08-10 06:00:00,2023-08-09 15:00:00,1.4136461e-08,1.7671262437961e-08,370.8677318096161
76,2023-08-10 09:00:00,2023-08-09 15:00:00,1.2940785e-08,1.6644475688692303e-08,370.8677318096161
76,2023-08-10 12:00:00,2023-08-09 15:00:00,1.0077855e-08,1.5932312727061365e-08,370.8677318096161
76,2023-08-10 15:00:00,2023-08-09 15:00:00,8.286065e-09,1.2083128066996166e-08,370.8677318096161
77,2023-08-09 18:00:00,2023-08-09 15:00:00,1.675815e-08,1.4163356375271684e-08,370.8677318096161
77,2023-08-09 21:00:00,2023-08-09 15:00:00,1.6614312e-08,1.46137182519076e-08,370.8677318096161
77,2023-08-10 00:00:00,2023-08-09 15:00:00,1.4107499e-08,1.645680154562647e-08,370.8677318096161
77,2023-08-10 03:00:00,2023-08-09 15:00:00,1.18187495e-08,1.68859041122238e-08,370.8677318096161
77,2023-08-10 06:00:00,2023-08-09 15:00:00,1.0336194e-08,1.644712244883186e-08,370.8677318096161
77,2023-08-10 09:00:00,2023-08-09 15:00:00,1.0267127e-08,1.6191224105271006e-08,370.8677318096161
77,2023-08-10 12:00:00,2023-08-09 15:00:00,1.4392484e-08,1.551212233335949e-08,370.8677318096161
77,2023-08-10 15:00:00,2023-08-09 15:00:00,1.1548476e-08,1.1423122991255801e-08,370.8677318096161
78,2023-08-09 18:00:00,2023-08-09 15:00:00,1.3537768e-08,1.1282528604840667e-08,370.8677318096161
78,2023-08-09 21:00:00,2023-08-09 15:00:00,1.30084565e-08,1.160873856124714e-08,370.8677318096161
78,2023-08-10 00:00:00,2023-08-09 15:00:00,9.4836565e-09,1.3714376320131173e-08,370.8677318096161
78,2023-08-10 03:00:00,2023-08-09 15:00:00,8.015584e-09,1.4221059789387696e-08,370.8677318096161
78,2023-08-10 06:00:00,2023-08-09 15:00:00,7.955421e-09,1.4100945935841598e-08,370.8677318096161
78,2023-08-10 09:00:00,2023-08-09 15:00:00,8.905357e-09,1.4039054531620855e-08,370.8677318096161
78,2023-08-10 12:00:00,2023-08-09 15:00:00,2.0489082e-08,1.4648461333545361e-08,370.8677318096161
78,2023-08-10 15:00:00,2023-08-09 15:00:00,1.7138273e-08,1.124184542298186e-08,370.8677318096161
79,2023-08-09 18:00:00,2023-08-09 15:00:00,9.738798e-09,7.805261456305762e-09,370.8677318096161
79,2023-08-09 21:00:00,2023-08-09 15:00:00,9.5232195e-09,8.856416263341147e-09,370.8677318096161
79,2023-08-10 00:00:00,2023-08-09 15:00:00,6.594107e-09,1.2484849014842736e-08,370.8677318096161
79,2023-08-10 03:00:00,2023-08-09 15:00:00,6.1205947e-09,1.3356524525325927e-08,370.8677318096161
79,2023-08-10 06:00:00,2023-08-09 15:00:00,6.6701347e-09,1.3205540162054529e-08,370.8677318096161
79,2023-08-10 09:00:00,2023-08-09 15:00:00,8.063165e-09,1.3197071781515071e-08,370.8677318096161
79,2023-08-10 12:00:00,2023-08-09 15:00:00,2.3074804e-08,1.413485701620721e-08,370.8677318096161
79,2023-08-10 15:00:00,2023-08-09 15:00:00,1.9837845e-08,1.065818215180685e-08,370.8677318096161
80,2023-08-09 18:00:00,2023-08-09 15:00:00,6.0152416e-09,3.871565278673862e-09,370.8677318096161
80,2023-08-09 21:00:00,2023-08-09 15:00:00,6.8064523e-09,5.1292966815741575e-09,370.8677318096161
80,2023-08-10 00:00:00,2023-08-09 15:00:00,3.795279e-09,1.01301279639061e-08,370.8677318096161
80,2023-08-10 03:00:00,2023-08-09 15:00:00,4.1552903e-09,1.1804475559102227e-08,370.8677318096161
80,2023-08-10 06:00:00,2023-08-09 15:00:00,6.1580323e-09,1.2495947409263016e-08,370.8677318096161
80,2023-08-10 09:00:00,2023-08-09 15:00:00,8.218774e-09,1.2776819843086609e-08,370.8677318096161
80,2023-08-10 12:00:00,2023-08-09 15:00:00,2.3720034e-08,1.3155251968655362e-08,370.8677318096161
80,2023-08-10 15:00:00,2023-08-09 15:00:00,2.0230889e-08,9.46369138049701e-09,370.8677318096161
81,2023-08-09 18:00:00,2023-08-09 15:00:00,4.589957e-09,3.2485239221326995e-09,370.8677318096161
81,2023-08-09 21:00:00,2023-08-09 15:00:00,6.0622902e-09,4.889054116440634e-09,370.8677318096161
81,2023-08-10 00:00:00,2023-08-09 15:00:00,4.3447845e-09,1.087223573122487e-08,370.8677318096161
81,2023-08-10 03:00:00,2023-08-09 15:00:00,4.8091033e-09,1.2788534687507169e-08,370.8677318096161
81,2023-08-10 06:00:00,2023-08-09 15:00:00,7.502038e-09,1.3256102845972299e-08,370.8677318096161
81,2023-08-10 09:00:00,2023-08-09 15:00:00,1.0396417e-08,1.3020263250499848e-08,370.8677318096161
81,2023-08-10 12:00:00,2023-08-09 15:00:00,2.2829326e-08,1.348744046875594e-08,370.8677318096161
81,2023-08-10 15:00:00,2023-08-09 15:00:00,1.9083007e-08,9.733567640147414e-09,370.8677318096161
87,2023-08-09 18:00:00,2023-08-09 15:00:00,1.9175065e-08,1.6514868678356626e-08,370.8677318096161
87,2023-08-09 21:00:00,2023-08-09 15:00:00,1.9247121e-08,1.6949563533991602e-08,370.8677318096161
87,2023-08-10 00:00:00,2023-08-09 15:00:00,1.8045952e-08,1.8103734323356137e-08,370.8677318096161
87,2023-08-10 03:00:00,2023-08-09 15:00:00,1.7443348e-08,1.8246953185033936e-08,370.8677318096161
87,2023-08-10 06:00:00,2023-08-09 15:00:00,1.591657e-08,1.747374171829348e-08,370.8677318096161
87,2023-08-10 09:00:00,2023-08-09 15:00:00,1.4487722e-08,1.6741231522250745e-08,370.8677318096161
87,2023-08-10 12:00:00,2023-08-09 15:00:00,5.8550995e-09,1.6009221052982105e-08,370.8677318096161
87,2023-08-10 15:00:00,2023-08-09 15:00:00,4.438064e-09,1.1905597985070836e-08,370.8677318096161
88,2023-08-09 18:00:00,2023-08-09 15:00:00,1.9361615e-08,1.6393262225868708e-08,370.8677318096161
88,2023-08-09 21:00:00,2023-08-09 15:00:00,1.989618e-08,1.7055729572832805e-08,370.8677318096161
88,2023-08-10 00:00:00,2023-08-09 15:00:00,1.8741005e-08,1.8968102147262595e-08,370.8677318096161
88,2023-08-10 03:00:00,2023-08-09 15:00:00,1.6211608e-08,1.9375397765862783e-08,370.8677318096161
88,2023-08-10 06:00:00,2023-08-09 15:00:00,1.317683e-08,1.9025044159753657e-08,370.8677318096161
88,2023-08-10 09:00:00,2023-08-09 15:00:00,1.2030694e-08,1.8670678962604543e-08,370.8677318096161
88,2023-08-10 12:00:00,2023-08-09 15:00:00,1.09554605e-08,1.7486151859289564e-08,370.8677318096161
88,2023-08-10 15:00:00,2023-08-09 15:00:00,7.2949504e-09,1.2795963890738354e-08,370.8677318096161
89,2023-08-09 18:00:00,2023-08-09 15:00:00,1.6484773e-08,1.3795878977530565e-08,370.8677318096161
89,2023-08-09 21:00:00,2023-08-09 15:00:00,1.6945698e-08,1.4670769012926062e-08,370.8677318096161
89,2023-08-10 00:00:00,2023-08-09 15:00:00,1.4516004e-08,1.8233720217905803e-08,370.8677318096161
89,2023-08-10 03:00:00,2023-08-09 15:00:00,1.2151397e-08,1.854402300773126e-08,370.8677318096161
89,2023-08-10 06:00:00,2023-08-09 15:00:00,1.061251e-08,1.7823755306546494e-08,370.8677318096161
89,2023-08-10 09:00:00,2023-08-09 15:00:00,1.0945013e-08,1.7255586785500705e-08,370.8677318096161
89,2023-08-10 12:00:00,2023-08-09 15:00:00,1.785277e-08,1.6530813508528238e-08,370.8677318096161
89,2023-08-10 15:00:00,2023-08-09 15:00:00,1.345844e-08,1.2554603329090202e-08,370.8677318096161
90,2023-08-09 18:00:00,2023-08-09 15:00:00,1.3230281e-08,1.0756109293218077e-08,370.8677318096161
90,2023-08-09 21:00:00,2023-08-09 15:00:00,1.3539005e-08,1.18178876823937e-08,370.8677318096161
90,2023-08-10 00:00:00,2023-08-09 15:00:00,1.0294357e-08,1.5421611625435204e-08,370.8677318096161
90,2023-08-10 03:00:00,2023-08-09 15:00:00,8.8314005e-09,1.64878684820408e-08,370.8677318096161
90,2023-08-10 06:00:00,2023-08-09 15:00:00,9.361614e-09,1.6509661554441626e-08,370.8677318096161
90,2023-08-10 09:00:00,2023-08-09 15:00:00,1.1223091e-08,1.6558443849856496e-08,370.8677318096161
90,2023-08-10 12:00:00,2023-08-09 15:00:00,2.3899403e-08,1.6219665315043798e-08,370.8677318096161
90,2023-08-10 15:00:00,2023-08-09 15:00:00,1.7681682e-08,1.182769148854889e-08,370.8677318096161
91,2023-08-09 18:00:00,2023-08-09 15:00:00,9.778958e-09,7.261747017563166e-09,370.8677318096161
91,2023-08-09 21:00:00,2023-08-09 15:00:00,1.0101502e-08,8.746956895335676e-09,370.8677318096161
91,2023-08-10 00:00:00,2023-08-09 15:00:00,6.833162e-09,1.27014860737896e-08,370.8677318096161
91,2023-08-10 03:00:00,2023-08-09 15:00:00,6.3544485e-09,1.384880795847698e-08,370.8677318096161
91,2023-08-10 06:00:00,2023-08-09 15:00:00,8.296027e-09,1.3812124404186655e-08,370.8677318096161
91,2023-08-10 09:00:00,2023-08-09 15:00:00,1.0744839e-08,1.3788022937797879e-08,370.8677318096161
91,2023-08-10 12:00:00,2023-08-09 15:00:00,2.3995042e-08,1.3768913842064427e-08,370.8677318096161
91,2023-08-10 15:00:00,2023-08-09 15:00:00,1.761994e-08,1.0484996370602621e-08,370.8677318096161
92,2023-08-09 18:00:00,2023-08-09 15:00:00,7.701534e-09,5.118895894837361e-09,370.8677318096161
92,2023-08-09 21:00:00,2023-08-09 15:00:00,7.469126e-09,6.5407171413555e-09,370.8677318096161
92,2023-08-10 00:00:00,2023-08-09 15:00:00,5.015736e-09,1.1498210409056343e-08,370.8677318096161
92,2023-08-10 03:00:00,2023-08-09 15:00:00,5.9671175e-09,1.2864263233306412e-08,370.8677318096161
92,2023-08-10 06:00:00,2023-08-09 15:00:00,9.3921955e-09,1.2877626038390841e-08,370.8677318096161
92,2023-08-10 09:00:00,2023-08-09 15:00:00,1.2042716e-08,1.2585438030953743e-08,370.8677318096161
92,2023-08-10 12:00:00,2023-08-09 15:00:00,2.1840762e-08,1.3966521864815016e-08,370.8677318096161
92,2023-08-10 15:00:00,2023-08-09 15:00:00,1.4262117e-08,1.0313217736430072e-08,370.8677318096161
102,2023-08-09 18:00:00,2023-08-09 15:00:00,2.0685519e-08,1.7300595208915376e-08,370.8677318096161
102,2023-08-09 21:00:00,2023-08-09 15:00:00,2.0643789e-08,1.7533428107939767e-08,370.8677318096161
102,2023-08-10 00:00:00,2023-08-09 15:00:00,1.9675568e-08,1.839809791368474e-08,370.8677318096161
102,2023-08-10 03:00:00,2023-08-09 15:00:00,1.848472e-08,1.8434526542223635e-08,370.8677318096161
102,2023-08-10 06:00:00,2023-08-09 15:00:00,1.6099264e-08,1.7857639530137276e-08,370.8677318096161
102,2023-08-10 09:00:00,2023-08-09 15:00:00,1.4344676e-08,1.706006392110142e-08,370.8677318096161
102,2023-08-10 12:00:00,2023-08-09 15:00:00,1.017203e-08,1.6397771652339627e-08,370.8677318096161
102,2023-08-10 15:00:00,2023-08-09 15:00:00,7.9359594e-09,1.2701169014303281e-08,370.8677318096161
103,2023-08-09 18:00:00,2023-08-09 15:00:00,2.0667972e-08,1.7307335712134922e-08,370.8677318096161
103,2023-08-09 21:00:00,2023-08-09 15:00:00,2.122556e-08,1.75513812233684e-08,370.8677318096161
103,2023-08-10 00:00:00,2023-08-09 15:00:00,1.8885984e-08,1.9336908466685084e-08,370.8677318096161
103,2023-08-10 03:00:00,2023-08-09 15:00:00,1.6183925e-08,1.929472969326123e-08,370.8677318096161
103,2023-08-10 06:00:00,2023-08-09 15:00:00,1.3438651e-08,1.8497321498325788e-08,370.8677318096161
103,2023-08-10 09:00:00,2023-08-09 15:00:00,1.2575623e-08,1.801821275016287e-08,370.8677318096161
103,2023-08-10 12:00:00,2023-08-09 15:00:00,1.1503914e-08,1.7577514444008018e-08,370.8677318096161
103,2023-08-10 15:00:00,2023-08-09 15:00:00,5.7382152e-09,1.3613568299022997e-08,370.8677318096161
104,2023-08-09 18:00:00,2023-08-09 15:00:00,1.8268068e-08,1.5640650302256926e-08,370.8677318096161
104,2023-08-09 21:00:00,2023-08-09 15:00:00,1.8531772e-08,1.635601096413658e-08,370.8677318096161
104,2023-08-10 00:00:00,2023-08-09 15:00:00,1.5418593e-08,1.856241046092522e-08,370.8677318096161
104,2023-08-10 03:00:00,2023-08-09 15:00:00,1.29165665e-08,1.8837885127131542e-08,370.8677318096161
104,2023-08-10 06:00:00,2023-08-09 15:00:00,1.1829698e-08,1.817742964118662e-08,370.8677318096161
104,2023-08-10 09:00:00,2023-08-09 15:00:00,1.2730152e-08,1.7716904511911474e-08,370.8677318096161
104,2023-08-10 12:00:00,2023-08-09 15:00:00,1.8190292e-08,1.7560484116885963e-08,370.8677318096161
104,2023-08-10 15:00:00,2023-08-09 15:00:00,9.8935615e-09,1.3266104624951777e-08,370.8677318096161
54,2023-09-03 00:00:00,2023-09-02 21:00:00,2.3348633e-08,2.4390304468674655e-08,370.8677318096161
54,2023-09-03 03:00:00,2023-09-02 21:00:00,2.1128391e-08,2.3035998328902984e-08,370.8677318096161
54,2023-09-03 06:00:00,2023-09-02 21:00:00,1.8799353e-08,2.0996076003385742e-08,370.8677318096161
54,2023-09-03 09:00:00,2023-09-02 21:00:00,1.4822164e-08,1.93032689861914e-08,370.8677318096161
54,2023-09-03 12:00:00,2023-09-02 21:00:00,2.5523086e-08,2.1375160394396678e-08,370.8677318096161
54,2023-09-03 15:00:00,2023-09-02 21:00:00,1.6956605e-08,1.6958535424151712e-08,370.8677318096161
54,2023-09-03 18:00:00,2023-09-02 21:00:00,9.607344e-09,1.4930669544240404e-08,370.8677318096161
54,2023-09-03 21:00:00,2023-09-02 21:00:00,8.25527e-09,1.5712818738038873e-08,370.8677318096161
59,2023-09-03 00:00:00,2023-09-02 21:00:00,3.496004e-08,3.346228748511592e-08,370.8677318096161
59,2023-09-03 03:00:00,2023-09-02 21:00:00,2.8274561e-08,2.9738987186104135e-08,370.8677318096161
59,2023-09-03 06:00:00,2023-09-02 21:00:00,2.1811053e-08,2.7028204985957634e-08,370.8677318096161
59,2023-09-03 09:00:00,2023-09-02 21:00:00,1.5064657e-08,2.5326720991546267e-08,370.8677318096161
59,2023-09-03 12:00:00,2023-09-02 21:00:00,2.2552175e-08,3.017096983149876e-08,370.8677318096161
59,2023-09-03 15:00:00,2023-09-02 21:00:00,1.4923298e-08,2.554100141254165e-08,370.8677318096161
59,2023-09-03 18:00:00,2023-09-02 21:00:00,1.1010211e-08,2.1840142760172337e-08,370.8677318096161
59,2023-09-03 21:00:00,2023-09-02 21:00:00,1.0048424e-08,2.163232646497911e-08,370.8677318096161
60,2023-09-03 00:00:00,2023-09-02 21:00:00,3.218645e-08,3.2785642073442916e-08,370.8677318096161
60,2023-09-03 03:00:00,2023-09-02 21:00:00,2.7025392e-08,2.8743986540135637e-08,370.8677318096161
60,2023-09-03 06:00:00,2023-09-02 21:00:00,2.1363396e-08,2.6134278275587232e-08,370.8677318096161
60,2023-09-03 09:00:00,2023-09-02 21:00:00,1.5827965e-08,2.468419158444668e-08,370.8677318096161
60,2023-09-03 12:00:00,2023-09-02 21:00:00,2.8047697e-08,2.935091273692412e-08,370.8677318096161
60,2023-09-03 15:00:00,2023-09-02 21:00:00,1.5996477e-08,2.5017482265437388e-08,370.8677318096161
60,2023-09-03 18:00:00,2023-09-02 21:00:00,9.7879e-09,2.1666818311256252e-08,370.8677318096161
60,2023-09-03 21:00:00,2023-09-02 21:00:00,7.8928934e-09,2.1713038372413576e-08,370.8677318096161
61,2023-09-03 00:00:00,2023-09-02 21:00:00,2.9349735e-08,2.9177016656370492e-08,370.8677318096161
61,2023-09-03 03:00:00,2023-09-02 21:00:00,2.6344635e-08,2.682403543149458e-08,370.8677318096161
61,2023-09-03 06:00:00,2023-09-02 21:00:00,2.2737018e-08,2.5041609040358696e-08,370.8677318096161
61,2023-09-03 09:00:00,2023-09-02 21:00:00,1.7905187e-08,2.3182402311541813e-08,370.8677318096161
61,2023-09-03 12:00:00,2023-09-02 21:00:00,2.6362645e-08,2.4131907766118246e-08,370.8677318096161
61,2023-09-03 15:00:00,2023-09-02 21:00:00,1.5302028e-08,1.878202788904135e-08,370.8677318096161
61,2023-09-03 18:00:00,2023-09-02 21:00:00,8.878807e-09,1.6049760598521548e-08,370.8677318096161
61,2023-09-03 21:00:00,2023-09-02 21:00:00,7.4037843e-09,1.678238752331792e-08,370.8677318096161
62,2023-09-03 00:00:00,2023-09-02 21:00:00,2.862511e-08,2.8274628879707694e-08,370.8677318096161
62,2023-09-03 03:00:00,2023-09-02 21:00:00,2.6908024e-08,2.6305714814544038e-08,370.8677318096161
62,2023-09-03 06:00:00,2023-09-02 21:00:00,2.567234e-08,2.461929092632842e-08,370.8677318096161
62,2023-09-03 09:00:00,2023-09-02 21:00:00,2.2093978e-08,2.3029137375690735e-08,370.8677318096161
62,2023-09-03 12:00:00,2023-09-02 21:00:00,2.949545e-08,2.3434090301596618e-08,370.8677318096161
62,2023-09-03 15:00:00,2023-09-02 21:00:00,1.8816397e-08,1.8184313598266193e-08,370.8677318096161
62,2023-09-03 18:00:00,2023-09-02 21:00:00,1.0251366e-08,1.552277311714803e-08,370.8677318096161
62,2023-09-03 21:00:00,2023-09-02 21:00:00,8.033261e-09,1.6036216161515457e-08,370.8677318096161
63,2023-09-03 00:00:00,2023-09-02 21:00:00,3.3753977e-08,3.7874202905820426e-08,370.8677318096161
63,2023-09-03 03:00:00,2023-09-02 21:00:00,3.0945607e-08,3.5459590346771625e-08,370.8677318096161
63,2023-09-03 06:00:00,2023-09-02 21:00:00,2.7822244e-08,3.249080061068352e-08,370.8677318096161
63,2023-09-03 09:00:00,2023-09-02 21:00:00,2.4521455e-08,3.104937178968289e-08,370.8677318096161
63,2023-09-03 12:00:00,2023-09-02 21:00:00,3.060143e-08,3.12544485991756e-08,370.8677318096161
63,2023-09-03 15:00:00,2023-09-02 21:00:00,1.9026967e-08,2.4563697127348707e-08,370.8677318096161
63,2023-09-03 18:00:00,2023-09-02 21:00:00,1.0693508e-08,2.054316941720343e-08,370.8677318096161
63,2023-09-03 21:00:00,2023-09-02 21:00:00,9.068351e-09,2.0484628063239614e-08,370.8677318096161
64,2023-09-03 00:00:00,2023-09-02 21:00:00,4.2425185e-08,4.620923392870145e-08,370.8677318096161
64,2023-09-03 03:00:00,2023-09-02 21:00:00,3.867801e-08,4.519851434171446e-08,370.8677318096161
64,2023-09-03 06:00:00,2023-09-02 21:00:00,3.2906996e-08,4.0880616953804286e-08,370.8677318096161
64,2023-09-03 09:00:00,2023-09-02 21:00:00,3.013183e-08,3.806704137244476e-08,370.8677318096161
64,2023-09-03 12:00:00,2023-09-02 21:00:00,3.5406007e-08,3.423591657879275e-08,370.8677318096161
64,2023-09-03 15:00:00,2023-09-02 21:00:00,2.2176078e-08,2.3814789032964723e-08,370.8677318096161
64,2023-09-03 18:00:00,2023-09-02 21:00:00,1.354643e-08,1.9175919262030423e-08,370.8677318096161
64,2023-09-03 21:00:00,2023-09-02 21:00:00,1.5975907e-08,2.0057190691170094e-08,370.8677318096161
65,2023-09-03 00:00:00,2023-09-02 21:00:00,3.9186304e-08,3.847422832567298e-08,370.8677318096161
65,2023-09-03 03:00:00,2023-09-02 21:00:00,3.8905995e-08,3.617915067993152e-08,370.8677318096161
65,2023-09-03 06:00:00,2023-09-02 21:00:00,3.80886e-08,3.485264829429484e-08,370.8677318096161
