pollutant,horizon,unique_id,model,MAE,ranking,unique_id.1,latitude,longitude,code_state,abbrev_state,name_state,code_region,name_region
pm2p5,30days,81,GRU,5.263907809464803e-09,6.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,81,Informer,5.504684754582978e-09,7.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,81,RandomForest,5.590576387282145e-09,8.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,81,XGBoost,5.5905807095301875e-09,9.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,81,SeasonalNaive-56,7.177964600061929e-09,10.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,81,SeasonalNaive-8,7.336729305744116e-09,11.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,81,Theta,8.064882328350358e-09,12.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,81,Naive,8.115634972282897e-09,13.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,81,Arima,8.119914040948815e-09,14.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,81,ETS,8.89454559500114e-09,15.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,87,NBEATS-G,1.06365190844286e-08,1.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,87,LSTM,1.0677633280671512e-08,2.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,87,GRU,1.0726198788701648e-08,3.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,87,NHITS,1.0728324906523672e-08,4.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,87,NBEATS-I,1.0745767677246256e-08,5.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,87,Informer,1.1494568903112184e-08,6.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,87,LightGBM,1.170059396024184e-08,7.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,87,RandomForest,1.1728108108897359e-08,8.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,87,XGBoost,1.1728111485399923e-08,9.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,87,SeasonalNaive-56,1.2538797789872903e-08,10.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,87,ETS,1.3497652588150225e-08,11.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,87,Arima,1.3753462703329368e-08,12.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,87,Naive,1.382147306383988e-08,13.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,87,Theta,1.4291262079184089e-08,14.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,87,SeasonalNaive-8,1.4783568025556286e-08,15.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,88,NHITS,6.864513859744754e-09,1.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,88,NBEATS-G,6.868124389512885e-09,2.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,88,NBEATS-I,6.962371122223246e-09,3.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,88,LSTM,7.058606842688439e-09,4.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,88,GRU,7.075275885118213e-09,5.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,88,RandomForest,7.509067953043453e-09,6.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,88,XGBoost,7.509069163948157e-09,7.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,88,Informer,7.564766209081432e-09,8.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,88,LightGBM,7.748772383725699e-09,9.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,88,SeasonalNaive-56,9.193941098996894e-09,10.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,88,SeasonalNaive-8,9.875962976818836e-09,11.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,88,Theta,1.0284134022463925e-08,12.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,88,Arima,1.0417144150825818e-08,13.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,88,Naive,1.0417144150825818e-08,13.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,88,ETS,1.0811140587389748e-08,15.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,89,NHITS,6.802936124914507e-09,1.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,89,NBEATS-G,6.8217489980370955e-09,2.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,89,NBEATS-I,6.870070973234206e-09,3.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,89,LSTM,7.087005970226001e-09,4.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,89,GRU,7.143596442324966e-09,5.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,89,XGBoost,7.572875581702878e-09,6.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,89,RandomForest,7.572876244408652e-09,7.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,89,Informer,7.767279517625324e-09,8.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,89,LightGBM,9.588597848379428e-09,9.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,89,SeasonalNaive-56,9.645517845670246e-09,10.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,89,SeasonalNaive-8,1.0255681440597305e-08,11.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,89,Theta,1.0517198057282771e-08,12.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,89,Arima,1.0811079258576617e-08,13.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,89,Naive,1.0811079258576617e-08,13.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,89,ETS,1.1656656273546684e-08,15.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,90,NHITS,6.2298330506541525e-09,1.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,90,NBEATS-G,6.25601697142877e-09,2.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,90,NBEATS-I,6.326352758841437e-09,3.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,90,LSTM,6.811110728119712e-09,4.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,90,GRU,6.9146084276466395e-09,5.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,90,XGBoost,7.066014372421805e-09,6.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,90,RandomForest,7.0660162076764516e-09,7.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,90,LightGBM,7.134956554864453e-09,8.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,90,Informer,7.298000680754283e-09,9.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,90,SeasonalNaive-56,8.86760401096221e-09,10.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,90,SeasonalNaive-8,9.562258220606036e-09,11.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,90,Theta,1.0016881188809905e-08,12.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,90,Arima,1.045076384599668e-08,13.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,90,Naive,1.045076384599668e-08,13.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,90,ETS,1.2429063426692672e-08,15.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,91,NBEATS-G,5.63376883095141e-09,1.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,91,NHITS,5.650931066340471e-09,2.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,91,NBEATS-I,5.671671600935349e-09,3.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,91,LSTM,6.0764083477251876e-09,4.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,91,GRU,6.246452838151977e-09,5.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,91,RandomForest,6.246704724143681e-09,6.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,91,XGBoost,6.2467056533723145e-09,7.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,91,Informer,6.385717612475678e-09,8.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,91,LightGBM,6.732697475909277e-09,9.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,91,SeasonalNaive-56,8.285211858882164e-09,10.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,91,SeasonalNaive-8,8.403385342227279e-09,11.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,91,Theta,9.251243903235333e-09,12.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,91,ETS,9.52514375164734e-09,13.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,91,Arima,9.548782220832663e-09,14.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,91,Naive,9.548782220832663e-09,14.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,92,NHITS,5.995640672774752e-09,1.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,92,NBEATS-G,6.048067317389768e-09,2.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,92,NBEATS-I,6.0831760590638444e-09,3.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,92,LightGBM,6.1840292080729465e-09,4.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,92,LSTM,6.406493288319841e-09,5.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,92,GRU,6.5154142609155974e-09,6.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,92,Informer,6.516039386303648e-09,7.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,92,RandomForest,6.578548119949548e-09,8.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,92,XGBoost,6.578552130266377e-09,9.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,92,SeasonalNaive-56,8.69654065902225e-09,10.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,92,SeasonalNaive-8,8.767907556248535e-09,11.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,92,ETS,9.206799434038361e-09,12.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,92,Theta,9.291510718830834e-09,13.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,92,Naive,9.333505508562902e-09,14.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,92,Arima,9.335141437979387e-09,15.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,102,NBEATS-G,8.762163501443022e-09,1.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,102,NBEATS-I,8.838092415981024e-09,2.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,102,NHITS,8.867201091370846e-09,3.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,102,GRU,9.07133658651564e-09,4.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,102,LSTM,9.110080326945762e-09,5.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,102,Informer,9.431172563179568e-09,6.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,102,RandomForest,9.603136727102944e-09,7.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,102,XGBoost,9.603139897331269e-09,8.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,102,LightGBM,9.76735741139048e-09,9.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,102,SeasonalNaive-56,1.1134663118167285e-08,10.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,102,SeasonalNaive-8,1.1542290022750226e-08,11.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,102,Arima,1.1714732698015988e-08,12.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,102,ETS,1.1743578070363113e-08,13.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,102,Naive,1.1806864899249171e-08,14.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,102,Theta,1.190368236540929e-08,15.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,103,NHITS,6.56078941130168e-09,1.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,103,NBEATS-G,6.633208511267686e-09,2.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,103,NBEATS-I,6.64449519108891e-09,3.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,103,LSTM,6.872219394658174e-09,4.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,103,GRU,7.0071634026914045e-09,5.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,103,RandomForest,7.196949833487846e-09,6.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,103,XGBoost,7.196951339455924e-09,7.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,103,Informer,7.237002080521659e-09,8.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,103,LightGBM,7.505983481342878e-09,9.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,103,SeasonalNaive-56,9.573919322486726e-09,10.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,103,SeasonalNaive-8,9.75237538153801e-09,11.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,103,Theta,1.0146038050537927e-08,12.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,103,ETS,1.0498242720969264e-08,13.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,103,Arima,1.0694296560304105e-08,14.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,103,Naive,1.0694296560304105e-08,14.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,104,NHITS,6.170700857409899e-09,1.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,104,NBEATS-G,6.2090218986385285e-09,2.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,104,NBEATS-I,6.239869793862042e-09,3.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,104,LSTM,6.507492381192883e-09,4.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,104,GRU,6.77066177211916e-09,5.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,104,XGBoost,6.772478833445088e-09,6.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,104,RandomForest,6.772478916492872e-09,7.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,104,Informer,6.976701732017828e-09,8.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,104,LightGBM,6.995314670625559e-09,9.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,104,SeasonalNaive-56,9.181273717026733e-09,10.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,104,SeasonalNaive-8,9.52717189506181e-09,11.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,104,Theta,9.791137074997373e-09,12.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,104,Arima,1.0418397497402389e-08,13.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,104,Naive,1.0418397497402389e-08,13.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,30days,104,ETS,1.1357773965342906e-08,15.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,54,GRU,5.124538404421376e-09,1.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,54,LSTM,5.327421243181794e-09,2.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,54,NBEATS-G,5.495565573326694e-09,3.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,54,Informer,5.537217680563684e-09,4.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,54,LightGBM,5.548107324009042e-09,5.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,54,NBEATS-I,5.553428312792959e-09,6.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,54,NHITS,5.643498548087561e-09,7.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,54,Theta,6.2854528854864595e-09,8.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,54,XGBoost,6.340532167009137e-09,9.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,54,RandomForest,6.341118838910056e-09,10.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,54,ETS,6.582524412845297e-09,11.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,54,Arima,6.634438648879425e-09,12.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,54,Naive,6.634438648879425e-09,12.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,54,SeasonalNaive-8,6.697457574910652e-09,14.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,54,SeasonalNaive-56,7.228714680352021e-09,15.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,59,GRU,6.663215444752182e-09,1.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,59,LSTM,6.76097389090993e-09,2.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,59,NBEATS-G,6.831224461340231e-09,3.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,59,NBEATS-I,6.888041116114892e-09,4.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,59,LightGBM,6.90181748644622e-09,5.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,59,NHITS,7.0431600557566935e-09,6.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,59,Informer,7.116505651295677e-09,7.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,59,XGBoost,7.548902414652852e-09,8.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,59,RandomForest,7.549215446827442e-09,9.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,59,Theta,7.78523837527773e-09,10.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,59,ETS,8.0512024019364e-09,11.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,59,SeasonalNaive-8,8.061357430908128e-09,12.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,59,Arima,8.164675113723475e-09,13.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,59,Naive,8.164675113723475e-09,13.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,59,SeasonalNaive-56,9.039812518483726e-09,15.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,60,GRU,5.485452759257811e-09,1.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,60,LSTM,5.540087282015775e-09,2.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,60,LightGBM,5.7976836760544275e-09,3.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,60,NBEATS-G,5.811341988005211e-09,4.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,60,NBEATS-I,5.838586914054754e-09,5.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,60,Informer,5.8630654198198375e-09,6.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,60,NHITS,5.90583265929813e-09,7.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,60,XGBoost,6.476254055028507e-09,8.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,60,RandomForest,6.476688238243272e-09,9.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,60,Theta,6.747807645613225e-09,10.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,60,SeasonalNaive-8,6.9965532399164355e-09,11.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,60,ETS,7.16894439554204e-09,12.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,60,Arima,7.17164314745193e-09,13.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,60,Naive,7.17164314745193e-09,13.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,60,SeasonalNaive-56,7.453628922093113e-09,15.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,61,GRU,4.944938230478048e-09,1.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,61,LSTM,4.969229248599554e-09,2.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,61,Informer,5.20024218671178e-09,3.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,61,NBEATS-G,5.215809689172709e-09,4.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,61,NHITS,5.226886414727704e-09,5.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,61,LightGBM,5.234702898358665e-09,6.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,61,NBEATS-I,5.239415792381572e-09,7.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,61,Theta,5.9765436462089225e-09,8.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,61,XGBoost,6.069719789040402e-09,9.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,61,RandomForest,6.070343061457635e-09,10.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,61,Arima,6.167707957230917e-09,11.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,61,Naive,6.167707957230917e-09,11.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,61,ETS,6.2139454609989125e-09,13.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,61,SeasonalNaive-8,6.275843266473615e-09,14.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,61,SeasonalNaive-56,6.7682529718130946e-09,15.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,62,LSTM,4.95830362659037e-09,1.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,62,NBEATS-I,4.983186748021669e-09,2.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,62,Informer,5.0303987021406515e-09,3.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,62,NHITS,5.031764677258688e-09,4.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,62,NBEATS-G,5.036504459500518e-09,5.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,62,LightGBM,5.053545416106022e-09,6.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,62,GRU,5.139761253988643e-09,7.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,62,XGBoost,5.785404658485921e-09,8.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,62,RandomForest,5.785979787567509e-09,9.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,62,Theta,5.882092082126252e-09,10.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,62,Naive,6.125946272114208e-09,11.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
pm2p5,7days,62,ETS,6.129242781192027e-09,12.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
