pollutant,horizon,unique_id,model,sMAPE,ranking,unique_id.1,latitude,longitude,code_state,abbrev_state,name_state,code_region,name_region
no2,30days,62,Theta,0.4676504241433206,8.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,62,SeasonalNaive-56,0.48224275341649264,9.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,62,Arima,0.487400312386631,10.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,62,SeasonalNaive-8,0.487400312386631,10.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,62,Informer,0.7611981697412409,12.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,62,Naive,0.7984240474056682,13.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,62,RandomForest,0.8321981504934293,14.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,62,XGBoost,0.8322074240665057,15.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,63,GRU,0.39000349461388956,1.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,63,LSTM,0.3926119064802776,2.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,63,NBEATS-G,0.3933098839768292,3.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,63,NHITS,0.39909643947472345,4.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,63,NBEATS-I,0.4014443903672418,5.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,63,LightGBM,0.43851588325739116,6.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,63,Arima,0.46998749940089174,7.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,63,SeasonalNaive-8,0.46998749940089174,7.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,63,Theta,0.47070410866343254,9.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,63,SeasonalNaive-56,0.4850268631458599,10.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,63,Informer,0.7559267721554107,11.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,63,RandomForest,0.7680472278674658,12.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,63,XGBoost,0.7680512397216015,13.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,63,Naive,0.8150004502224423,14.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,63,ETS,0.8609816755621549,15.0,63,-25.75,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,64,LightGBM,0.37089131799614067,1.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,64,NHITS,0.37910930911411594,2.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,64,NBEATS-G,0.3797356643427922,3.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,64,GRU,0.3843247596181561,4.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,64,NBEATS-I,0.38532446104523493,5.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,64,LSTM,0.3865162664755814,6.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,64,Theta,0.4519780819035227,7.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,64,Arima,0.45436609155084723,8.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,64,SeasonalNaive-8,0.45436609155084723,8.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,64,SeasonalNaive-56,0.4663687727614969,10.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,64,XGBoost,0.7994115409333938,11.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,64,RandomForest,0.7994157654931189,12.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,64,Naive,0.812395401104828,13.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,64,Informer,0.8562549874426758,14.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,64,ETS,0.9668370412524663,15.0,64,-25.75,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,65,LightGBM,0.3809791866452085,1.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,65,NHITS,0.3818871313562496,2.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,65,LSTM,0.3868938044993264,3.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,65,GRU,0.38689728759022995,4.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,65,NBEATS-G,0.38935215892804526,5.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,65,NBEATS-I,0.39417544587352576,6.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,65,Theta,0.4858676327226521,7.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,65,SeasonalNaive-56,0.48656178088521124,8.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,65,Arima,0.5059143911356677,9.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,65,SeasonalNaive-8,0.5059143911356677,9.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,65,XGBoost,0.7984242032262027,11.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,65,RandomForest,0.798428400059938,12.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,65,Naive,0.8323991609243491,13.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,65,ETS,0.8384361501524821,14.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,65,Informer,0.852264852297242,15.0,65,-25.75,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,66,NBEATS-G,0.36809013123549367,1.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,66,GRU,0.37061895634046055,2.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,66,NHITS,0.3720257622444427,3.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,66,NBEATS-I,0.3720529178604128,4.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,66,LSTM,0.3755431288679738,5.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,66,LightGBM,0.4137514847103205,6.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,66,Arima,0.4388476864427715,7.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,66,SeasonalNaive-8,0.4388476864427715,7.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,66,SeasonalNaive-56,0.47604828078776823,9.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,66,Theta,0.4858513391299339,10.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,66,Informer,0.7012972073121145,11.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,66,RandomForest,0.7525211776085975,12.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,66,XGBoost,0.7525293212810338,13.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,66,ETS,0.7602952778710398,14.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,66,Naive,0.7681148801879997,15.0,66,-25.0,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,67,NBEATS-G,0.3715901116311397,1.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,67,GRU,0.37179628719221425,2.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,67,NHITS,0.3745001856408583,3.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,67,LSTM,0.3751027773843035,4.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,67,NBEATS-I,0.37739519090010326,5.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,67,LightGBM,0.43451789078897746,6.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,67,Arima,0.45796974705204535,7.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,67,SeasonalNaive-8,0.45796974705204535,7.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,67,Theta,0.4606434589725193,9.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,67,SeasonalNaive-56,0.4776136343286244,10.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,67,Informer,0.7129566195107399,11.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,67,RandomForest,0.744357361749952,12.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,67,XGBoost,0.7443629624624523,13.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,67,Naive,0.7628446828366218,14.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,67,ETS,0.812173159704764,15.0,67,-25.0,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,68,GRU,0.37269074624814896,1.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,68,NBEATS-G,0.374474377025574,2.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,68,LSTM,0.3758931742624621,3.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,68,NHITS,0.37889328145236467,4.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,68,NBEATS-I,0.3832688517116576,5.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,68,LightGBM,0.43654477354095605,6.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,68,Theta,0.4501400535115345,7.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,68,Arima,0.4727814460330482,8.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,68,SeasonalNaive-8,0.4727814460330482,8.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,68,SeasonalNaive-56,0.47532674666529395,10.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,68,Informer,0.7342311308305275,11.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,68,Naive,0.7680843185101364,12.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,68,RandomForest,0.7766284120158042,13.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,68,XGBoost,0.7766348796500643,14.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,68,ETS,0.7814722167081912,15.0,68,-25.0,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,69,GRU,0.3705889606672566,1.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
no2,30days,69,LSTM,0.37380760343172015,2.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
no2,30days,69,NBEATS-G,0.3760162282481554,3.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
no2,30days,69,NHITS,0.3850424568883975,4.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
no2,30days,69,NBEATS-I,0.38725038858372884,5.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
no2,30days,69,Theta,0.4450859477280027,6.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
no2,30days,69,LightGBM,0.4529497954473034,7.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
no2,30days,69,Arima,0.47127554268468014,8.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
no2,30days,69,SeasonalNaive-8,0.47127554268468014,8.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
no2,30days,69,SeasonalNaive-56,0.4715187598493702,10.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
no2,30days,69,ETS,0.6452216122029139,11.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
no2,30days,69,Informer,0.7593241143895993,12.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
no2,30days,69,Naive,0.7772384701483261,13.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
no2,30days,69,RandomForest,0.8083457283979336,14.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
no2,30days,69,XGBoost,0.8083528401378312,15.0,69,-25.0,-52.0,41.0,PR,Paraná,4.0,Sul
no2,30days,70,GRU,0.3803994516051314,1.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,70,LSTM,0.38162654545495056,2.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,70,NBEATS-G,0.39458843401144167,3.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,70,NHITS,0.40454794055040866,4.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,70,NBEATS-I,0.4070515562641321,5.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,70,Theta,0.45175636245831347,6.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,70,LightGBM,0.4648074006986343,7.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,70,Arima,0.4695396878096581,8.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,70,SeasonalNaive-8,0.4695396878096581,8.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,70,SeasonalNaive-56,0.48462267723204305,10.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,70,ETS,0.5237396987260431,11.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,70,Informer,0.7784551863468795,12.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,70,Naive,0.8058306401661909,13.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,70,RandomForest,0.8228420858774066,14.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,70,XGBoost,0.8228487432712442,15.0,70,-25.0,-51.25,41.0,PR,Paraná,4.0,Sul
no2,30days,71,GRU,0.38977591982104215,1.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,71,LSTM,0.39277446618583367,2.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,71,NBEATS-G,0.3940425317971088,3.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,71,NHITS,0.4004891351940594,4.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,71,NBEATS-I,0.4054726876242564,5.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,71,LightGBM,0.44041453904018857,6.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,71,Theta,0.4572316638035823,7.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,71,Arima,0.46762775276652513,8.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,71,SeasonalNaive-8,0.46762775276652513,8.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,71,SeasonalNaive-56,0.47868066900267414,10.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,71,ETS,0.7495562298583249,11.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,71,Informer,0.7731240496203079,12.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,71,RandomForest,0.7858755692972226,13.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,71,XGBoost,0.7858793630657833,14.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,71,Naive,0.8187552350983344,15.0,71,-25.0,-50.5,41.0,PR,Paraná,4.0,Sul
no2,30days,72,GRU,0.3884065626002184,1.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,72,NBEATS-G,0.390292158949463,2.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,72,LSTM,0.3917466982128794,3.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,72,NHITS,0.3986658372383043,4.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,72,NBEATS-I,0.39886331106053396,5.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,72,LightGBM,0.43694103040650534,6.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,72,Theta,0.45790792785734435,7.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,72,Arima,0.47243010343513053,8.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,72,SeasonalNaive-8,0.47243010343513053,8.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,72,SeasonalNaive-56,0.47984253467054844,10.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,72,RandomForest,0.788587711469012,11.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,72,XGBoost,0.7885877782626295,12.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,72,Informer,0.8088127423664098,13.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,72,Naive,0.8248757900515566,14.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,72,ETS,0.8705086516111602,15.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
no2,30days,73,GRU,0.39356103813010496,1.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,73,LSTM,0.3944677153675384,2.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,73,NBEATS-G,0.39787461441623084,3.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,73,NHITS,0.40086056365861783,4.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,73,NBEATS-I,0.406763518027138,5.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,73,LightGBM,0.41220305379034095,6.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,73,Theta,0.49053345227125966,7.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,73,SeasonalNaive-56,0.5011599377140253,8.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,73,Arima,0.5112661742761558,9.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,73,SeasonalNaive-8,0.5112661742761558,9.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,73,ETS,0.7174597652930103,11.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,73,XGBoost,0.7988818805442186,12.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,73,RandomForest,0.7988843192085536,13.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,73,Informer,0.8364487369213128,14.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,73,Naive,0.8396093268745964,15.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
no2,30days,74,LSTM,0.4205503935912505,1.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
no2,30days,74,NHITS,0.4209160717019204,2.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
no2,30days,74,NBEATS-I,0.4222171405050188,3.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
no2,30days,74,GRU,0.4229493575760866,4.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
no2,30days,74,NBEATS-G,0.42449666087640686,5.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
no2,30days,74,LightGBM,0.44328990593224465,6.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
no2,30days,74,SeasonalNaive-56,0.5375192565495387,7.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
no2,30days,74,Theta,0.5533138495029459,8.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
no2,30days,74,Arima,0.5612266021871049,9.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
no2,30days,74,SeasonalNaive-8,0.5612266021871049,9.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
no2,30days,74,ETS,0.741679339912864,11.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
no2,30days,74,Informer,0.7689522009976099,12.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
no2,30days,74,RandomForest,0.7770261587894206,13.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
no2,30days,74,XGBoost,0.7770292572473029,14.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
no2,30days,74,Naive,0.8395949677520508,15.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
no2,30days,75,NBEATS-G,0.39363196971255937,1.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,75,GRU,0.3943969388259175,2.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,75,LSTM,0.3944376788063062,3.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,75,NBEATS-I,0.3966321659091407,4.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,75,NHITS,0.39793192008353007,5.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,75,LightGBM,0.4340284899073174,6.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,75,Arima,0.4668072162322658,7.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,75,SeasonalNaive-8,0.4668072162322658,7.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,75,SeasonalNaive-56,0.5047681607359513,9.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,75,Theta,0.5156513595455571,10.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,75,Informer,0.7102936240262209,11.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,75,RandomForest,0.7665817548269223,12.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,75,XGBoost,0.7665904266143707,13.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,75,Naive,0.7802884502760095,14.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,75,ETS,0.8024822414815164,15.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
no2,30days,76,NBEATS-G,0.35566357323344927,1.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,76,NHITS,0.3589777636872081,2.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,76,NBEATS-I,0.35953247698563806,3.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,76,GRU,0.362371955706491,4.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,76,LSTM,0.3657499332754932,5.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,76,LightGBM,0.4085445485895834,6.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,76,Arima,0.44566723780773265,7.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,76,SeasonalNaive-8,0.44566723780773265,7.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,76,SeasonalNaive-56,0.4603382465280681,9.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,76,Theta,0.4615348203880168,10.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,76,Informer,0.7156914948530333,11.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,76,RandomForest,0.7235922101716215,12.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,76,XGBoost,0.7235961644724803,13.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,76,Naive,0.769714970914579,14.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,76,ETS,0.8283881748734495,15.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
no2,30days,77,NBEATS-G,0.3629140009536653,1.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,77,NHITS,0.36413345488937243,2.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,77,GRU,0.36620683076225286,3.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,77,NBEATS-I,0.3693723554960639,4.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,77,LSTM,0.369771462169197,5.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,77,LightGBM,0.40706845436030314,6.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,77,Theta,0.4444648730092991,7.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,77,SeasonalNaive-56,0.464565833496886,8.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,77,Arima,0.46798233634833547,9.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,77,SeasonalNaive-8,0.46798233634833547,9.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,77,Informer,0.7375260029348336,11.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,77,RandomForest,0.7392346176188583,12.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,77,XGBoost,0.7392375033635649,13.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,77,Naive,0.7758456376763329,14.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,77,ETS,0.8671423487087209,15.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
no2,30days,78,NBEATS-G,0.3747265902822936,1.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,30days,78,NHITS,0.3780208373888873,2.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
no2,30days,78,GRU,0.37918654702524796,3.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
