unique_id,ds,cutoff,GRU,Informer,LSTM,y,fit_time_seconds
54,2023-07-16 12:00:00,2023-07-16 09:00:00,2.4007354e-09,6.5280235e-09,1.2939186e-09,3.728431e-10,638.7068750858307
54,2023-07-16 15:00:00,2023-07-16 09:00:00,1.9704538e-09,6.9207085e-09,1.8694701e-09,6.8517636e-11,638.7068750858307
54,2023-07-16 18:00:00,2023-07-16 09:00:00,1.869156e-09,6.6147448e-09,1.8968371e-09,1.1882761e-10,638.7068750858307
54,2023-07-16 21:00:00,2023-07-16 09:00:00,2.6552396e-09,6.4892336e-09,2.1785922e-09,2.6989115e-09,638.7068750858307
54,2023-07-17 00:00:00,2023-07-16 09:00:00,8.711383e-09,7.521565e-09,7.3715762e-09,8.4505425e-09,638.7068750858307
54,2023-07-17 03:00:00,2023-07-16 09:00:00,8.36354e-09,7.520597e-09,7.568068e-09,1.0738132e-08,638.7068750858307
54,2023-07-17 06:00:00,2023-07-16 09:00:00,8.2248635e-09,7.521588e-09,7.363532e-09,1.1857904e-08,638.7068750858307
54,2023-07-17 09:00:00,2023-07-16 09:00:00,8.401248e-09,7.519517e-09,7.6317335e-09,1.25765585e-08,638.7068750858307
54,2023-08-09 18:00:00,2023-08-09 15:00:00,7.611992e-09,8.097177e-09,8.218815e-09,5.892474e-09,638.7068750858307
54,2023-08-09 21:00:00,2023-08-09 15:00:00,1.0633017e-08,8.403304e-09,1.0669198e-08,8.077098e-09,638.7068750858307
54,2023-08-10 00:00:00,2023-08-09 15:00:00,1.14437775e-08,8.093626e-09,1.0952633e-08,7.522615e-09,638.7068750858307
54,2023-08-10 03:00:00,2023-08-09 15:00:00,1.21935875e-08,8.056141e-09,1.1605138e-08,7.175438e-09,638.7068750858307
54,2023-08-10 06:00:00,2023-08-09 15:00:00,1.12034035e-08,8.952562e-09,1.1147289e-08,7.87135e-09,638.7068750858307
54,2023-08-10 09:00:00,2023-08-09 15:00:00,8.917424e-09,8.952736e-09,9.983179e-09,8.5489775e-09,638.7068750858307
54,2023-08-10 12:00:00,2023-08-09 15:00:00,6.269478e-09,8.95305e-09,7.9665226e-09,2.2026441e-08,638.7068750858307
54,2023-08-10 15:00:00,2023-08-09 15:00:00,6.038747e-09,8.952876e-09,5.812154e-09,2.125941e-08,638.7068750858307
54,2023-09-03 00:00:00,2023-09-02 21:00:00,1.3365381e-08,2.1057957e-08,1.2074547e-08,2.3348633e-08,638.7068750858307
54,2023-09-03 03:00:00,2023-09-02 21:00:00,1.3588229e-08,1.9411772e-08,1.3797533e-08,2.1128391e-08,638.7068750858307
54,2023-09-03 06:00:00,2023-09-02 21:00:00,1.3981616e-08,2.0560863e-08,1.4630332e-08,1.8799353e-08,638.7068750858307
54,2023-09-03 09:00:00,2023-09-02 21:00:00,1.2774506e-08,2.0958362e-08,1.4498955e-08,1.4822164e-08,638.7068750858307
