unique_id,ds,cutoff,NBEATS-I,NBEATS-G,NHITS,y,Arima,ETS,Theta,SeasonalNaive-8,SeasonalNaive-56,Naive,RandomForest,XGBoost,LightGBM,GRU,Informer,LSTM
54,2023-04-11 00:00:00,2023-04-10 09:00:00,6.381738e-09,6.3735746e-09,6.0523595e-09,7.3912645e-09,4.614709e-09,2.6188147e-09,4.354798e-09,6.301804e-09,6.4869905e-09,4.614709e-09,8.928643182058317e-09,8.929301e-09,6.0481316597104606e-09,6.406656e-09,5.799914e-09,6.659413e-09
54,2023-04-11 03:00:00,2023-04-10 09:00:00,6.615244e-09,6.7175647e-09,6.2591177e-09,7.172051e-09,4.614709e-09,3.3715273e-09,5.069163e-09,5.3668514e-09,9.310577e-09,4.614709e-09,8.928643182058317e-09,8.929301e-09,6.781475789536861e-09,6.057214e-09,5.392496e-09,6.30622e-09
54,2023-04-11 06:00:00,2023-04-10 09:00:00,6.5142767e-09,6.4918866e-09,6.075523e-09,6.7617716e-09,4.614709e-09,3.541989e-09,4.982781e-09,5.2161635e-09,1.1046485e-08,4.614709e-09,8.928643182058317e-09,8.929301e-09,6.928280796309655e-09,5.97563e-09,5.937381e-09,6.3315486e-09
54,2023-04-11 09:00:00,2023-04-10 09:00:00,6.2499246e-09,6.187412e-09,6.15473e-09,6.3735857e-09,4.614709e-09,3.3259178e-09,4.9614983e-09,4.614709e-09,1.0323112e-08,4.614709e-09,8.928643182058317e-09,8.929301e-09,6.971254472123643e-09,5.418927e-09,5.653334e-09,5.671171e-09
54,2023-05-04 21:00:00,2023-05-04 15:00:00,4.717242e-09,4.8148068e-09,4.642926e-09,5.399812e-09,4.647344e-09,5.468698e-09,4.211723e-09,6.610012e-09,3.808374e-09,4.647344e-09,8.928643182058317e-09,8.929301e-09,4.867573692017412e-09,5.062884e-09,5.034831e-09,5.1412314e-09
54,2023-05-05 00:00:00,2023-05-04 15:00:00,5.480255e-09,5.3065246e-09,5.5761746e-09,7.544933e-09,4.647344e-09,7.508308e-09,6.2728325e-09,6.469233e-09,5.0560702e-09,4.647344e-09,8.928643182058317e-09,8.929301e-09,6.297842463058537e-09,5.7936616e-09,4.9506013e-09,5.7684613e-09
54,2023-05-05 03:00:00,2023-05-04 15:00:00,5.6152687e-09,5.7002225e-09,5.7111027e-09,7.645779e-09,4.647344e-09,8.404658e-09,7.054855e-09,6.104988e-09,6.846009e-09,4.647344e-09,8.928643182058317e-09,8.929301e-09,6.612955106724734e-09,5.9057013e-09,4.886592e-09,6.2933783e-09
54,2023-05-05 06:00:00,2023-05-04 15:00:00,5.352822e-09,5.3983187e-09,5.6140315e-09,6.3709398e-09,4.647344e-09,8.493891e-09,6.976938e-09,5.2436007e-09,7.1663195e-09,4.647344e-09,8.928643182058317e-09,8.929301e-09,6.444328929659981e-09,5.355894e-09,5.9209397e-09,5.629403e-09
54,2023-05-05 09:00:00,2023-05-04 15:00:00,5.2178173e-09,5.4189866e-09,5.6877965e-09,5.9734377e-09,4.647344e-09,8.594074e-09,6.960038e-09,4.4018056e-09,6.8771597e-09,4.647344e-09,8.928643182058317e-09,8.929301e-09,6.254959083310352e-09,4.8201616e-09,6.1969e-09,4.9321285e-09
54,2023-05-05 12:00:00,2023-05-04 15:00:00,5.8733023e-09,5.9022156e-09,5.8052967e-09,7.832995e-09,4.647344e-09,6.8697883e-09,6.000552e-09,6.0366787e-09,6.172794e-09,4.647344e-09,8.928643182058317e-09,8.929301e-09,6.7190554323647955e-09,4.5137782e-09,6.3162733e-09,5.7390697e-09
