unique_id,ds,cutoff,NBEATS-I,NBEATS-G,NHITS,y,Arima,ETS,Theta,SeasonalNaive-8,SeasonalNaive-56,Naive,RandomForest,XGBoost,LightGBM,GRU,Informer,LSTM
54,2023-05-29 18:00:00,2023-05-28 21:00:00,4.106331e-08,4.2350553e-08,4.078554e-08,4.247038e-08,3.5100896e-08,5.4607277e-08,3.8658793e-08,3.5100896e-08,4.648976e-08,3.241474e-08,3.7503820079687885e-08,3.3331744e-08,3.932103023839541e-08,4.1074916e-08,3.7740314e-08,4.1609205e-08
54,2023-05-29 21:00:00,2023-05-28 21:00:00,2.9599471e-08,2.8875467e-08,2.8220233e-08,2.0561824e-08,3.241474e-08,3.340021e-08,2.8502486e-08,3.241474e-08,3.5941476e-08,3.241474e-08,3.7503820079687885e-08,3.3331744e-08,2.957623030831676e-08,3.2118063e-08,3.4012302e-08,3.1714524e-08
54,2023-06-22 09:00:00,2023-06-22 03:00:00,3.313443e-08,3.363065e-08,3.4010263e-08,3.4748062e-08,2.5404471e-08,3.4378946e-08,2.9488135e-08,2.5404471e-08,4.3079172e-08,3.7890366e-08,2.4402468274780465e-08,3.3331744e-08,3.348061744296988e-08,2.714598e-08,3.5186428e-08,2.5133112e-08
54,2023-06-22 15:00:00,2023-06-22 03:00:00,4.865414e-08,5.0431133e-08,4.7338403e-08,4.353614e-08,4.4630212e-08,5.9146117e-08,6.585831e-08,4.4630212e-08,2.755764e-08,3.7890366e-08,3.7503820079687885e-08,3.3331744e-08,4.576995898825086e-08,4.4731816e-08,4.6429754e-08,4.5851365e-08
54,2023-06-22 18:00:00,2023-06-22 03:00:00,4.9902845e-08,5.1669478e-08,4.85923e-08,4.6342365e-08,4.6782887e-08,6.0586146e-08,6.570916e-08,4.6782887e-08,2.3097668e-08,3.7890366e-08,3.7503820079687885e-08,3.3331744e-08,4.947994744161843e-08,4.6304937e-08,4.9686456e-08,4.8348838e-08
54,2023-06-22 21:00:00,2023-06-22 03:00:00,3.4504215e-08,3.6879584e-08,3.6731905e-08,3.8231057e-08,3.3461074e-08,4.117137e-08,4.7969248e-08,3.3461074e-08,2.5927687e-08,3.7890366e-08,3.7503820079687885e-08,3.3331744e-08,3.4939507971265786e-08,3.2335766e-08,3.6609087e-08,3.2780108e-08
54,2023-06-23 03:00:00,2023-06-22 03:00:00,3.455306e-08,3.4468673e-08,3.5507778e-08,3.5775088e-08,3.7890366e-08,3.798494e-08,3.413887e-08,3.7890366e-08,2.9527605e-08,3.7890366e-08,2.4402468274780465e-08,3.3331744e-08,3.2696325723523035e-08,3.497045e-08,3.5933315e-08,3.453456e-08
54,2023-07-16 12:00:00,2023-07-16 09:00:00,2.6103502e-08,2.6732973e-08,2.3350095e-08,1.3453985e-08,3.2346005e-08,1.6534218e-08,2.4307615e-08,3.2346005e-08,1.2397363e-08,1.46216275e-08,3.7503820079687885e-08,3.3331744e-08,2.6360699280198072e-08,3.4000877e-08,2.6761398e-08,3.098319e-08
54,2023-07-16 15:00:00,2023-07-16 09:00:00,5.456312e-08,5.173999e-08,5.0944635e-08,5.3482974e-08,5.390382e-08,3.526586e-08,3.2567716e-08,5.390382e-08,2.3773495e-08,1.46216275e-08,3.7503820079687885e-08,3.3331744e-08,5.4988828166058455e-08,5.540247e-08,4.696055e-08,5.4900326e-08
54,2023-07-16 18:00:00,2023-07-16 09:00:00,5.5145826e-08,5.2797528e-08,5.243845e-08,5.7653594e-08,5.5950295e-08,3.969359e-08,3.2539177e-08,5.5950295e-08,2.0730479e-08,1.46216275e-08,3.7503820079687885e-08,3.3331744e-08,5.677155212600494e-08,5.4222888e-08,4.1317517e-08,5.6243948e-08
