unique_id,ds,cutoff,y,Arima,ETS,Theta,SeasonalNaive-8,SeasonalNaive-56,Naive,fit_time_seconds
54,2023-07-16 15:00:00,2023-07-16 09:00:00,4.8704152e-11,5.330852e-09,1.5440093e-09,1.8611965e-09,0.0,9.835212e-09,5.330852e-09,2336.239035129547
54,2023-07-16 18:00:00,2023-07-16 09:00:00,8.431478e-11,5.330852e-09,8.9528057e-10,1.4212549e-09,0.0,9.7715045e-09,5.330852e-09,2336.239035129547
54,2023-07-16 21:00:00,2023-07-16 09:00:00,1.9345094e-09,5.330852e-09,2.2248823e-09,2.3206985e-09,0.0,7.497827e-09,5.330852e-09,2336.239035129547
54,2023-07-17 00:00:00,2023-07-16 09:00:00,6.058019e-09,5.330852e-09,4.383425e-09,4.6088906e-09,6.2446954e-09,7.68195e-09,5.330852e-09,2336.239035129547
54,2023-07-17 03:00:00,2023-07-16 09:00:00,7.672135e-09,5.330852e-09,5.0945723e-09,5.4511187e-09,6.143673e-09,6.433119e-09,5.330852e-09,2336.239035129547
54,2023-07-17 06:00:00,2023-07-16 09:00:00,8.441502e-09,5.330852e-09,5.105331e-09,5.370535e-09,5.244466e-09,6.267072e-09,5.330852e-09,2336.239035129547
54,2023-07-17 09:00:00,2023-07-16 09:00:00,8.93665e-09,5.330852e-09,5.329205e-09,5.3830815e-09,5.330852e-09,7.800722e-09,5.330852e-09,2336.239035129547
54,2023-08-09 18:00:00,2023-08-09 15:00:00,4.0382986e-09,3.9959502e-09,3.6390826e-09,2.452111e-09,3.7858072e-09,0.0,3.9959502e-09,2336.239035129547
54,2023-08-09 21:00:00,2023-08-09 15:00:00,5.6360925e-09,3.9959502e-09,4.455464e-09,3.265139e-09,5.4776645e-09,8.64965e-10,3.9959502e-09,2336.239035129547
54,2023-08-10 00:00:00,2023-08-09 15:00:00,5.3162457e-09,3.9959502e-09,6.5231522e-09,5.344351e-09,4.9918505e-09,9.077406e-09,3.9959502e-09,2336.239035129547
54,2023-08-10 03:00:00,2023-08-09 15:00:00,5.093918e-09,3.9959502e-09,7.3163546e-09,6.1452163e-09,4.8153943e-09,1.2406086e-08,3.9959502e-09,2336.239035129547
54,2023-08-10 06:00:00,2023-08-09 15:00:00,5.5887943e-09,3.9959502e-09,7.2775497e-09,6.1099876e-09,4.6796256e-09,1.4032911e-08,3.9959502e-09,2336.239035129547
54,2023-08-10 09:00:00,2023-08-09 15:00:00,6.073053e-09,3.9959502e-09,7.3253323e-09,6.1397367e-09,3.955148e-09,1.3848648e-08,3.9959502e-09,2336.239035129547
54,2023-08-10 12:00:00,2023-08-09 15:00:00,1.5638882e-08,3.9959502e-09,6.047334e-09,4.861007e-09,3.793197e-09,1.420198e-08,3.9959502e-09,2336.239035129547
54,2023-08-10 15:00:00,2023-08-09 15:00:00,1.5043781e-08,3.9959502e-09,3.995904e-09,2.802916e-09,3.9959502e-09,1.9756143e-09,3.9959502e-09,2336.239035129547
54,2023-09-03 00:00:00,2023-09-02 21:00:00,1.6658642e-08,1.776283e-08,1.989301e-08,1.9396971e-08,7.719547e-09,1.9214867e-09,1.776283e-08,2336.239035129547
54,2023-09-03 03:00:00,2023-09-02 21:00:00,1.5074303e-08,1.776283e-08,2.0707898e-08,2.0192596e-08,7.767382e-09,2.5564633e-09,1.776283e-08,2336.239035129547
54,2023-09-03 06:00:00,2023-09-02 21:00:00,1.3405025e-08,1.776283e-08,2.0628232e-08,2.0148493e-08,8.595698e-09,3.3350267e-09,1.776283e-08,2336.239035129547
54,2023-09-03 09:00:00,2023-09-02 21:00:00,1.0570101e-08,1.776283e-08,2.0595277e-08,2.0158703e-08,8.77081e-09,4.181989e-09,1.776283e-08,2336.239035129547
54,2023-09-03 12:00:00,2023-09-02 21:00:00,1.8217879e-08,1.776283e-08,1.9223215e-08,1.891028e-08,1.8964126e-08,0.0,1.776283e-08,2336.239035129547
54,2023-09-03 15:00:00,2023-09-02 21:00:00,1.2104234e-08,1.776283e-08,1.7177383e-08,1.6896616e-08,1.6945453e-08,0.0,1.776283e-08,2336.239035129547
54,2023-09-03 18:00:00,2023-09-02 21:00:00,6.8624537e-09,1.776283e-08,1.6929548e-08,1.6522065e-08,1.7853981e-08,4.1850967e-12,1.776283e-08,2336.239035129547
54,2023-09-03 21:00:00,2023-09-02 21:00:00,5.9000698e-09,1.776283e-08,1.7787821e-08,1.7298966e-08,1.776283e-08,5.909939e-11,1.776283e-08,2336.239035129547
54,2023-09-27 06:00:00,2023-09-27 03:00:00,2.8743862e-08,2.8297906e-08,2.830992e-08,2.7653371e-08,2.0406933e-08,1.2075252e-08,2.8297906e-08,2336.239035129547
54,2023-09-27 09:00:00,2023-09-27 03:00:00,1.9706697e-08,2.8297906e-08,2.8547388e-08,2.769685e-08,2.1252525e-08,1.2062374e-08,2.8297906e-08,2336.239035129547
54,2023-09-27 12:00:00,2023-09-27 03:00:00,2.0716016e-08,2.8297906e-08,2.9316578e-08,2.6664836e-08,3.304927e-08,2.2936074e-08,2.8297906e-08,2336.239035129547
54,2023-09-27 15:00:00,2023-09-27 03:00:00,1.2717038e-08,2.8297906e-08,2.5288486e-08,2.4424379e-08,2.5065566e-08,1.7821186e-08,2.8297906e-08,2336.239035129547
54,2023-09-27 18:00:00,2023-09-27 03:00:00,5.929408e-09,2.8297906e-08,2.4372723e-08,2.3908626e-08,2.4398615e-08,1.5378248e-08,2.8297906e-08,2336.239035129547
54,2023-09-27 21:00:00,2023-09-27 03:00:00,3.9236703e-09,2.8297906e-08,2.5170108e-08,2.4652199e-08,2.4207381e-08,1.5785107e-08,2.8297906e-08,2336.239035129547
54,2023-09-28 00:00:00,2023-09-27 03:00:00,3.5014822e-09,2.8297906e-08,2.7430344e-08,2.6832726e-08,2.5430795e-08,1.7347215e-08,2.8297906e-08,2336.239035129547
54,2023-09-28 03:00:00,2023-09-27 03:00:00,3.6839884e-09,2.8297906e-08,2.832016e-08,2.7636606e-08,2.8297906e-08,1.7476832e-08,2.8297906e-08,2336.239035129547
54,2023-10-21 12:00:00,2023-10-21 09:00:00,2.029168e-08,5.4189737e-09,7.3615367e-09,5.0154276e-09,5.7795404e-09,6.012698e-09,5.4189737e-09,2336.239035129547
54,2023-10-21 15:00:00,2023-10-21 09:00:00,1.7150452e-08,5.4189737e-09,3.6958405e-09,2.8840395e-09,5.286598e-09,3.1476546e-09,5.4189737e-09,2336.239035129547
54,2023-10-21 18:00:00,2023-10-21 09:00:00,1.3974567e-08,5.4189737e-09,1.8925246e-09,2.3493798e-09,3.2733283e-09,3.4381458e-09,5.4189737e-09,2336.239035129547
54,2023-10-21 21:00:00,2023-10-21 09:00:00,1.3237782e-08,5.4189737e-09,1.7850247e-09,2.934647e-09,5.7793477e-09,3.2970782e-09,5.4189737e-09,2336.239035129547
54,2023-10-22 00:00:00,2023-10-21 09:00:00,1.07816245e-08,5.4189737e-09,3.7039285e-09,5.005249e-09,6.02848e-09,3.3031657e-09,5.4189737e-09,2336.239035129547
54,2023-10-22 03:00:00,2023-10-21 09:00:00,7.705747e-09,5.4189737e-09,4.9451767e-09,5.765647e-09,6.0248393e-09,4.0603227e-09,5.4189737e-09,2336.239035129547
54,2023-10-22 06:00:00,2023-10-21 09:00:00,6.3484604e-09,5.4189737e-09,5.3061995e-09,5.79604e-09,5.8841794e-09,4.6552824e-09,5.4189737e-09,2336.239035129547
54,2023-10-22 09:00:00,2023-10-21 09:00:00,5.663822e-09,5.4189737e-09,5.4126192e-09,5.8384892e-09,5.4189737e-09,4.2498263e-09,5.4189737e-09,2336.239035129547
54,2023-11-14 18:00:00,2023-11-14 15:00:00,4.5250232e-08,4.848701e-08,4.600385e-08,4.2357417e-08,3.2431835e-08,9.722925e-10,4.848701e-08,2336.239035129547
54,2023-11-14 21:00:00,2023-11-14 15:00:00,3.671953e-08,4.848701e-08,4.424785e-08,4.284966e-08,3.007365e-08,3.4040823e-09,4.848701e-08,2336.239035129547
54,2023-11-15 00:00:00,2023-11-14 15:00:00,2.6209245e-08,4.848701e-08,4.4432067e-08,4.4648907e-08,2.650199e-08,5.477272e-09,4.848701e-08,2336.239035129547
54,2023-11-15 03:00:00,2023-11-14 15:00:00,2.3830271e-08,4.848701e-08,4.4961237e-08,4.5237986e-08,2.4366706e-08,6.1563226e-09,4.848701e-08,2336.239035129547
54,2023-11-15 06:00:00,2023-11-14 15:00:00,2.543039e-08,4.848701e-08,4.5918927e-08,4.5214456e-08,2.1378366e-08,6.9569794e-09,4.848701e-08,2336.239035129547
54,2023-11-15 09:00:00,2023-11-14 15:00:00,2.685176e-08,4.848701e-08,4.68531e-08,4.525418e-08,2.1211676e-08,6.9053767e-09,4.848701e-08,2336.239035129547
54,2023-11-15 12:00:00,2023-11-14 15:00:00,3.341421e-08,4.848701e-08,5.0082374e-08,4.4918234e-08,5.3803547e-08,5.3370286e-09,4.848701e-08,2336.239035129547
54,2023-11-15 15:00:00,2023-11-14 15:00:00,3.5299024e-08,4.848701e-08,4.8371195e-08,4.2925258e-08,4.848701e-08,1.7168773e-09,4.848701e-08,2336.239035129547
54,2023-12-09 00:00:00,2023-12-08 21:00:00,4.1108654e-09,2.4293634e-09,1.9018247e-09,4.4220703e-09,7.190004e-09,1.0322703e-08,2.4293634e-09,2336.239035129547
54,2023-12-09 03:00:00,2023-12-08 21:00:00,5.7147638e-09,2.4293634e-09,1.8847388e-09,4.9556186e-09,9.1734815e-09,1.4880098e-08,2.4293634e-09,2336.239035129547
54,2023-12-09 06:00:00,2023-12-08 21:00:00,5.4777036e-09,2.4293634e-09,2.0298168e-09,4.8076227e-09,6.5158794e-09,1.2701509e-08,2.4293634e-09,2336.239035129547
54,2023-12-09 09:00:00,2023-12-08 21:00:00,4.241794e-09,2.4293634e-09,2.9138962e-09,4.7769846e-09,5.3779363e-09,9.48414e-09,2.4293634e-09,2336.239035129547
54,2023-12-09 12:00:00,2023-12-08 21:00:00,4.37781e-09,2.4293634e-09,5.6502554e-09,4.795646e-09,4.373085e-09,1.5107304e-08,2.4293634e-09,2336.239035129547
