unique_id,ds,cutoff,y,Arima,ETS,Theta,SeasonalNaive-8,SeasonalNaive-56,Naive,fit_time_seconds
54,2023-06-22 18:00:00,2023-06-22 03:00:00,3.2108505e-10,3.9495202e-10,1.8166958e-10,2.0708832e-10,3.9495202e-10,8.045235e-10,1.7543871e-09,9062.314049005508
54,2023-06-22 21:00:00,2023-06-22 03:00:00,7.566126e-10,9.950399e-10,7.220992e-10,7.199915e-10,9.950399e-10,8.702754e-10,1.7543871e-09,9062.314049005508
54,2023-06-23 00:00:00,2023-06-22 03:00:00,1.9226958e-09,1.3703133e-09,1.2704054e-09,1.6742492e-09,1.3703133e-09,1.0227222e-09,1.7543871e-09,9062.314049005508
54,2023-06-23 03:00:00,2023-06-22 03:00:00,1.4095927e-09,1.7543871e-09,1.7490961e-09,2.1110325e-09,1.7543871e-09,9.949485e-10,1.7543871e-09,9062.314049005508
54,2023-07-16 12:00:00,2023-07-16 09:00:00,1.3666627e-09,8.6268875e-10,1.6772148e-09,1.058943e-09,8.6268875e-10,1.0915034e-09,2.7715676e-09,9062.314049005508
54,2023-07-16 15:00:00,2023-07-16 09:00:00,2.6607702e-10,2.0356172e-10,5.795932e-10,3.6047695e-10,2.0356172e-10,3.0904956e-10,2.7715676e-09,9062.314049005508
54,2023-07-16 18:00:00,2023-07-16 09:00:00,1.9827061e-10,1.4380078e-10,3.7995687e-10,3.253328e-10,1.4380078e-10,2.738219e-10,2.7715676e-09,9062.314049005508
54,2023-07-16 21:00:00,2023-07-16 09:00:00,1.3538421e-09,1.1317003e-09,1.4896115e-09,1.1338643e-09,1.1317003e-09,7.744104e-10,2.7715676e-09,9062.314049005508
54,2023-07-17 00:00:00,2023-07-16 09:00:00,2.9568958e-09,3.076725e-09,2.5543478e-09,2.637621e-09,3.076725e-09,1.5107896e-09,2.7715676e-09,9062.314049005508
54,2023-07-17 03:00:00,2023-07-16 09:00:00,4.6835655e-09,3.831182e-09,2.9456166e-09,3.3175647e-09,3.831182e-09,9.642577e-10,2.7715676e-09,9062.314049005508
54,2023-07-17 06:00:00,2023-07-16 09:00:00,5.1908953e-09,3.4494991e-09,3.1164207e-09,3.3983183e-09,3.4494991e-09,7.114669e-10,2.7715676e-09,9062.314049005508
